paragraph_idx,page,entity1_name,entity2_name,cosine_similarity,levenshtein_similarity,should_merge,confidence,reasoning
56,345,Roman Empire,Roman emperors,0.7080665683451923,0.5,False,0.85,"One entity is the political state (Roman Empire) and the other is the collective group of people who ruled it (Roman emperors). These are related but distinct: one is a state/organization, the other is a class of individuals (people). They are not identical and should not be merged."
56,345,Roman Empire,senatorial power,0.7026624895439141,0.25,False,0.92,"These are distinct: one is the Roman Empire (the imperial state) and the other is the senatorial power (the institution/authority of the Roman Senate). The Senate was an organ within Roman government and a source of political influence, not identical to the state called the Roman Empire. They are related but not the same entity or organization."
56,345,Roman Empire,Roman provinces,0.6982807837548709,0.19999999999999996,False,0.95,"The two entities refer to different kinds of things: one is the Roman Empire as the centralized imperial state/polity, the other is the Roman provinces, which are administrative subdivisions of that state. They are closely related but not identical; provinces are parts of the empire, not the same entity as the empire itself."
56,345,Roman Empire,Athenian empire,0.6945939773868129,0.2666666666666667,False,0.96,"The two entities refer to distinct historical polities. ""Roman Empire"" denotes the imperial state centered on Rome and its emperors; the ""Athenian empire"" (Delian League/Athenian maritime empire) is a separate Greek polis-led empire. They are related only by comparison in the text, not identical."
56,345,Romania,Roman Mediterranean,0.6807212572948754,0.368421052631579,False,0.9,"The two entities refer to different geographical concepts. 'Romania' (later name for Dacia) is a specific historical region/territory in Eastern Europe corresponding to the modern country, while 'Roman Mediterranean' denotes the Mediterranean region under Roman institutions — a broad maritime/geopolitical region. They are related by Rome but are not the same place or interchangeable names for the same entity."
56,345,Mauretania,Roman Mediterranean,0.6727337113017803,0.368421052631579,False,0.9,"Mauretania is a specific region in northwest Africa (later a Roman province). ""Roman Mediterranean"" denotes the broader Mediterranean region under Roman control or shaped by Rome's institutions. These are different: one is a particular province/region, the other is a vast geopolitical/cultural region. They are related but not identical."
56,345,Roman Empire,Romans,0.6692975355783853,0.5,False,0.92,"These refer to different concepts: one is the Roman state/political entity (Roman Empire) and the other is the population/social body (Romans). They are closely related but not identical—the Empire is a state/institution, while Romans are the people/citizens. Therefore they should not be merged."
56,345,Mauretania,southern France,0.6685440687646912,0.2666666666666667,False,0.9,"Mauretania (a region in North Africa that became a Roman province) is distinct from southern France / Transalpine Gaul (a region in what is now southern France organized as a Roman province in 121 BC). These are different geographic regions and historical provinces, so they should not be merged."
56,345,Roman Empire,Romans,0.6667241249467065,0.5384615384615384,False,0.86,These are related but distinct: one is the political state/institution (Roman Empire) and the other is the people/social body (Romans). They are not strictly identical entities and should not be merged.
56,345,Romania,Africa (Roman province),0.6654032790125551,0.2666666666666667,False,0.84,"The two entities refer to different geographic regions and historical provinces. 'Romania' as 'later name for Dacia' denotes a region in Eastern Europe (historical Dacia / medieval Romania), while 'Africa (Roman province)' denotes the Roman province in North Africa (western Tunisia). They are distinct places and not alternate names for the same entity."
56,345,Roman Empire,Latin League,0.6577830533632789,0.25,False,0.92,"The Roman Empire is the centralized imperial state of Rome spanning much of the Mediterranean and beyond; the Latin League was an earlier confederation of Latin cities in Italy that allied with and was eventually absorbed by Rome. They are related (the League was subordinated to and incorporated into Roman authority) but are distinct historical entities (different scope, organization, and identity)."
56,345,Roman Empire,Italian states,0.6572162808236971,0.2857142857142857,False,0.93,"The two entities refer to different collective political actors. 'Roman Empire' denotes the centralized imperial state of Rome; 'Italian states' refers to separate, local/political entities within Italy that allied with Rome and sought citizenship extension. They are related but not identical."
56,345,Roman Empire,Roman rule over Italy,0.6563112533719873,0.47619047619047616,False,0.94,"The two mentions are related but not identical. 'Roman Empire' is a broad political state/entity covering extensive territory and imperial institutions, while 'Roman rule over Italy' describes a specific historical process/event — the extension of Roman political control over the Italian peninsula. One is a state (collective_entity/state), the other is an event describing control over a particular region. They are distinct types and referents, so they should not be merged."
56,345,Mauretania,Mediterranean,0.6554185868077838,0.3846153846153846,False,0.82,Mauretania is a specific North African region/province that became a Roman province. The Mediterranean is the sea/region around the Mediterranean Sea. They are distinct geographical entities (a region vs the sea that borders many regions). They are related historically (Mauretania lies on the Mediterranean) but are not the same entity.
57,345,Parthia,Parthians,0.6716116473958268,0.7777777777777778,False,0.86,"Parthia (a state/region) and the Parthians (the people) are closely related but are different entity types: one is a political/geographical state, the other the people inhabiting/ruled by that state. The second entity specifically notes the Parthians as people Caesar planned to campaign against, which refers to the people/ethnic/political group rather than the territory. Therefore they should not be merged."
58,345,Palestinian Jews,Parthians,0.6627106314469122,0.4375,False,0.96,"The two entities refer to distinct groups: 'Palestinian Jews' denotes the Jewish population living in Palestine, while 'Parthians' denotes the Iranian people/empire from Parthia. They are related in that Parthians interacted with and influenced unrest among various peoples (including Jews) and with Rome, but they are not the same historical entity."
59,346,Persian Gulf,Adriatic,0.6562128902706412,0.25,False,0.9,"The Persian Gulf and the Adriatic (Adriatic Sea) are distinct bodies of water in different regions: the Persian Gulf is between Iran and the Arabian Peninsula, while the Adriatic Sea lies between the Italian Peninsula and the Balkans. They are not the same historical entity."
60,346,Rhine frontier,Rhine,0.8332456651564426,0.3571428571428571,False,0.86,"The two referents are related but not identical. ""Rhine"" is the river; ""Rhine frontier"" is the frontier/region along that river used by Rome. One is a geographic feature (river), the other is a political/military frontier region defined by that river. They should remain distinct."
60,346,Germanic peoples,Gauls,0.6614026573876782,0.25,False,0.94,"The Germanic peoples and the Gauls are distinct groups. 'Germanic peoples' refers broadly to various tribes east/north of the Rhine, while the 'Gauls' were Celtic peoples inhabiting Gaul (roughly modern France) who made incursions into Roman territory. They are related as neighboring or interacting peoples and both sometimes labeled 'barbarians' by Roman sources, but they are not the same historical entity."
61,346,Persians,Greeks,0.6503101672621486,0.25,False,0.9,The two entities refer to distinct collective groups: Persians (the people of Persia) and Greeks (the people of Greece). They are related in historical context but are not the same entity and should not be merged.
64,348,Jews,Palestinian Jews,0.7193790662357971,0.25,False,0.75,"'Palestinian Jews' is a subset / regional designation of 'Jews' (a broader collective people). They are related but not strictly identical: 'Jews' refers to the people more generally across the Roman empire, while 'Palestinian Jews' specifies those in Palestine and involved in unrest encouraged by Parthians. Therefore they should not be merged as identical."
64,348,Italian,Italian states,0.6884424387071559,0.5,False,0.97,"Entity 1 (Italian) denotes a people — individuals of Italian descent. Entity 2 (Italian states) denotes political entities (states) in Italy allied with Rome seeking citizenship extension. These are different entity types (people vs. states) and refer to related but distinct concepts, so they should not be merged."
64,348,Italian,Greeks,0.6854721890902543,0.0,False,0.98,"The two entities refer to distinct groups: 'Italian' denotes people of Italian descent or inhabitants of Italy, while 'Greeks' denotes Greek people; they are different ethnic/national groups and not the same historical entity."
64,348,Jews,Romans,0.683315325979696,0.16666666666666663,False,0.98,"The two entities refer to distinct collective peoples within the ancient Mediterranean world: 'Jews' denotes a religious/ethnic group with a distinct identity within the Roman Empire, while 'Romans' denotes the citizens and social order of Rome. They are related historically but are not the same entity and should not be merged."
65,348,Greeks of the Hellenistic era,Greeks,0.783806594559615,0.33333333333333337,False,0.84,"Both entities refer to the same broad collective: Greek people. Entity 1 specifies Greeks of the Hellenistic era (a temporal qualifier), while Entity 2 is a general reference to Greeks without era. The task requires strict identity: these are not strictly identical because one is specifically the Hellenistic-era Greeks and the other is a generic/unspecified Greek people. That temporal qualifier makes them distinct entities (a subset vs the general set)."
65,348,first century AD,second century BC,0.775939653837156,0.5294117647058824,False,0.86,"These are different centuries: one is 1st century AD (CE) and the other is 2nd century BC (BCE). They refer to distinct time periods separated by roughly two centuries and opposite era designations, so they are not the same entity."
65,348,first century AD,fifth century BC,0.7571968094696562,0.6875,False,0.9,"These are two distinct centuries in different eras (fifth century BC vs first century AD). They refer to different time periods and events, not the same historical entity."
65,348,Hellenistic civilization,Hellenization,0.739433441577424,0.5416666666666667,False,0.82,"Entity 1 refers to a civilization (Hellenistic civilization) — a cultural-political period/society formed after Alexander’s conquests. Entity 2 refers to Hellenization — the process by which Greek culture spread. These are related (the process produced Hellenistic civilization), but they are not the identical entity: one is a civilization/period, the other is a cultural diffusion/process. Therefore they should not be merged."
65,348,Hellenistic civilization,Hellenistic world,0.7338663302472075,0.5416666666666667,True,0.88,"Both entries describe the same historical phenomenon: the spread of Greek language and culture across the eastern Mediterranean and Near East after Alexander’s conquests. One frames it as a civilization/cultural phenomenon (Hellenistic civilization) and the other as the geographic/political sphere (Hellenistic world / Hellenistic East), but they refer to the same historical entity/concept and should be merged for normalization. The place-type vs cultural-type is a minor difference in labeling rather than distinct entities."
65,348,Hellenistic world,Greek civilization,0.6824654346993368,0.5833333333333333,False,0.9,"These are related but not identical. 'Hellenistic world' (Hellenistic civilization) refers specifically to the post-Alexander Hellenistic cultural-political sphere in the eastern Mediterranean and Near East. 'Greek civilization' is a broader, longer-lasting cultural designation encompassing ancient Greek culture (classical period and earlier) that Rome encountered and later remade; it is not identical to the Hellenistic world, though the Hellenistic world is a phase/manifestation of Greek civilization. Because one is a specific historical period/region (Hellenistic) and the other is the broader civilization, they should not be merged."
65,348,first century AD,tenth century BC,0.6801150618155258,0.5625,False,0.9,"These are two distinct temporal centuries separated by about 1,100 years (tenth century BC vs first century AD). They refer to different time periods and are not the same historical entity."
65,348,first century AD,seventh century BC,0.6767192071110218,0.5555555555555556,False,0.86,"The two entities are temporal centuries with different time spans: 'first century AD' (1–100 AD) and 'seventh century BC' (700–601 BC). They refer to distinct, non-overlapping historical time periods, not the same entity."
65,348,first century AD,third century BC,0.6594679447231674,0.625,False,0.93,These are two distinct centuries in different eras: the third century BC (approx. 300–201 BC) and the first century AD (1–100 AD). They refer to different temporal intervals and are not the same historical entity.
66,348,Greek background,Hellenization,0.7925713640731876,0.6470588235294117,False,0.75,"These two entries describe highly overlapping concepts: both refer to Greek cultural influence on other societies. 'Greek background' is a generic phrasing for the cultural/intellectual heritage from Greece, while 'Hellenization' names the historical process by which Greek culture spread. They are not strictly identical: one is a general background/inheritance and the other is the specific process/phenomenon name. In the context of a knowledge graph distinguishing concepts, they should remain separate (one could be linked as related)."
66,348,Roman thinkers,Romans,0.7492457725031478,0.4285714285714286,False,0.9,"Entity 1 ('Roman thinkers') refers specifically to thinkers from Rome (a subset defined by occupation/intellectual role). Entity 2 ('Romans') is the broad social/political collective of Roman people/society. These are related (the former is a subgroup of the latter) but not identical: one denotes a profession/role subset, the other the entire people/citizen body. Therefore they should not be merged."
66,348,Roman sculpture,Roman culture,0.7471669743261511,0.8666666666666667,False,0.9,"'Roman sculpture' refers specifically to works of sculpture produced in Rome or by Roman artists. 'Roman culture' (aka 'Rome's culture') refers broadly to the culture of Rome, including art, religion, institutions, and social practices. While Roman sculpture is a component or aspect of Roman culture, they are not identical entities: one is a specific artistic domain, the other is the whole cultural system. Therefore they should not be merged."
66,348,Greek background,Roman culture,0.7244380832315973,0.23529411764705888,False,0.9,"The two entries refer to related but distinct cultural concepts. ""Greek background"" denotes the cultural and intellectual heritage originating in Greece, while ""Roman culture"" denotes the culture of Rome that was influenced by that Greek background among other sources. They are not identical entities and should not be merged."
66,348,East,Hellenistic world,0.7174369251913276,0.25,False,0.82,"Entity 1 ('East') is a generic, vague reference to the eastern regions from which neo-Platonism and mystery religions came to Rome. Entity 2 ('Hellenistic world' / 'Hellenistic East') is a specific historical-cultural-political region established after Alexander's conquests that encompassed the eastern Mediterranean and Near East and is explicitly described as the Hellenistic East. The descriptions overlap: the Hellenistic world is a major part of the 'East' that influenced Rome and was a source of those beliefs. However, 'East' is generic and could refer more broadly than just the Hellenistic world; the second entity is a clearly defined historical entity. They are related but not strictly identical, so they should not be merged."
66,348,Roman thinkers,Romans,0.7042715376332537,0.5,False,0.73,Entity 1 ('Roman thinkers') refers to a subset/group defined by role/occupation (thinkers from Rome) while Entity 2 ('Romans') denotes the entire people/social order of Rome. These are related but not strictly identical: Roman thinkers are members of the broader Roman people but represent a distinct subgroup defined by intellectual activity and ideology. Therefore they should not be merged.
66,348,Roman thinkers,Romans,0.693719675154377,0.5,False,0.91,"Entity 1 ('Roman thinkers') refers specifically to thinkers from Rome with conservative/static ideas — a subset defined by intellectual role. Entity 2 ('Romans') denotes the entire people/society of Rome, a broad collective. These are related (Roman thinkers are members of the Romans) but not identical: one is a specific subgroup/role, the other is the whole population/societal entity. They should not be merged."
66,348,Roman thinkers,Roman ruling élite,0.6871982371860869,0.4444444444444444,False,0.81,"The two mentions refer to different collectives: 'Roman thinkers' denotes intellectuals/philosophical thinkers from Rome (a subset defined by occupation/ideas), while 'Roman ruling élite' denotes the political/office-holding elite (a governing social/political group). They overlap socially but are not identical entities — one is an occupational/intellectual category, the other a political/social class. Therefore they should not be merged."
66,348,Roman thinkers,Romans,0.6844561649701039,0.3571428571428571,False,0.76,Entity 1 refers specifically to 'Roman thinkers' — a subgroup of people from Rome characterized by conservative/static ideas (intellectual subset). Entity 2 'Romans' refers to the entire people and social order of Rome (all citizens/society). These are related (thinkers are members of Romans) but not identical: one is a specific subgroup (intellectuals/philosophers/thinkers) while the other is the general population/society. Therefore they should not be merged.
66,348,Roman thinkers,Roman emperors,0.670181872539533,0.5714285714285714,False,0.9,"These are distinct collectives: one denotes intellectuals/thinkers from Rome (people concerned with ideas), the other denotes rulers (emperors) with political/military role. They are related but not identical."
66,348,Stoicism,Roman culture,0.659928136828169,0.07692307692307687,False,0.86,"Stoicism is a specific philosophical school (originating in Greece) that was adopted and practiced in Rome; Roman culture refers broadly to the social, artistic, religious and intellectual life of Rome. They are related (Stoicism influenced Roman thought) but are distinct kinds of entities — a philosophy vs a civilization's culture — so they should not be merged."
67,349,medieval Europe,Europe,0.7313931909095257,0.4,False,0.86,"‘medieval Europe’ denotes Europe during the Middle Ages, a temporal subset of the broader geographical entity ‘Europe’. The two names refer to related but not identical entities: one is the continent in general, the other is the continent in a specific historical period. They should not be merged."
67,349,medieval Europe,Roman Mediterranean,0.720174419786547,0.21052631578947367,False,0.93,"The two entities refer to different regional constructs: 'medieval Europe' denotes the post-Roman, medieval political/cultural region that inherited Roman legal codification, while the 'Roman Mediterranean' denotes the Mediterranean region organized and enabled by Roman institutions. They are related (the legacy of the Roman Mediterranean shaped medieval Europe) but are not the same geographic-political entity or timeframe, so they should not be merged."
68,350,Roman civilization,Roman culture,0.7649436348857644,0.5,True,0.8,"Both mentions refer to the broad cultural/civilizational phenomenon of Rome — one called “Roman civilization” described by monuments/materiality, the other “Roman culture” described as Rome’s culture influenced by Greek background and Roman traditions. These are not distinct entities (e.g., different institutions or places) but two ways of naming the same cultural entity. They should be merged."
68,350,Roman culture/civilization,Greek civilization,0.6559377390932072,0.7222222222222222,False,0.95,The two entities refer to distinct civilizations: one is Roman culture/civilization (the culture and institutions of ancient Rome) and the other is Greek civilization. They are related—Rome was shaped by Greek background and had contact with Greek civilization—but they are not the same entity and should not be merged.
68,350,Roman culture/civilization,Roman sculpture,0.6553348341787973,0.4444444444444444,False,0.92,"The two entities are related but not identical. ""Roman culture/civilization"" refers broadly to the social, artistic, institutional, and material civilization of Rome across periods. ""Roman sculpture"" is a specific artistic category within Roman culture. One is a general cultural/civilizational entity, the other is a subset (a type of art) and thus should remain distinct."
68,350,Roman culture/civilization,Romans,0.6516701006489493,0.4444444444444444,False,0.83,"Entity 1 describes the culture and civilization of ancient Rome (a cultural concept), while Entity 2 denotes the Romans as the people/social/political collective. These are closely related but distinct: one is a cultural/civilizational concept, the other is a population/political body. They are not strictly identical and should not be merged."
69,350,Roman proletariat,Romans,0.8348389767718634,0.4117647058823529,False,0.86,"'Roman proletariat' refers specifically to the lower-class segment of the broader population of 'Romans'. 'Romans' denotes the entire people/social body of Rome, encompassing citizens of many classes including, later, proletarians. These are related but not identical: one is a subset/class within the other rather than the same entity."
69,350,Roman proletariat,Romans,0.742650685105636,0.47058823529411764,False,0.88,"The 'Roman proletariat' denotes a specific socio-economic subgroup (the lower-class, landless urban poor) within the broader collective 'Romans' (the entire people/citizenry of Rome). They are related but not identical: one is a subset (class) of the other. Thus they should not be merged."
69,350,Roman proletariat,proletarii,0.7130864281944256,0.5294117647058824,True,0.9,"Both names refer to the same social class in Rome: the proletarii (Latin) were the Roman proletariat — the lower-class citizens whose principal contribution to the state was child-bearing and who often lived in poor, crowded conditions. Descriptions match complementary aspects of the same group rather than distinct entities."
69,350,proletarii,Romans,0.7064463589718096,0.5294117647058824,False,0.9,"The proletarii are a specific social class within Roman society (the urban poor/lower class), while 'Romans' refers to the entire people and civic body of Rome. They are related (Romans could include proletarii, and some Roman citizens became proletarians) but are not the same singular entity; one is a subgroup of the other rather than identical."
69,350,proletarii,Romans,0.6996816256758243,0.2941176470588235,False,0.86,"The proletarii are a specific socio-economic class within Roman society (the urban poor/proletariat). ""Romans"" refers to the entire people/social order of Rome and the broader civic body; it includes many classes including the proletarii. They are related (proletarii are a subset of Romans) but not identical. Therefore they should not be merged."
69,350,proletarii,Romans,0.6973425226900815,0.2941176470588235,False,0.94,"The proletarii are a specific socioeconomic subgroup within the broader collective 'Romans'. They are not identical to the entire Roman people or Roman citizen body, but rather a subset (the urban poor). Their names and descriptions indicate different scope and referents (class vs. entire people), so they should not be merged."
69,350,proletarii,Roman ruling élite,0.6780053033062865,0.4444444444444444,False,0.9,"These two refer to distinct social groups within Roman society: 'proletarii' denotes the lowest class/urban poor (the Roman proletariat), whereas 'Roman ruling élite' denotes the governing/upper class selected through Roman institutions. They are not the same entity—related but opposite ends of social hierarchy."
69,350,proletarii,plebs,0.6515821211452714,0.23529411764705888,False,0.84,"The proletarii (proletariat) and the plebs/plebeians both refer to common people in Roman society but denote different social groups and concepts. The plebs/plebeians were the broader class of common citizens with specific political identity and history (conflict of the orders, ability to check magistrates), while the proletarii specifically denote the poorest class within Roman citizens whose perceived value was producing offspring. They overlap (both are lower-status commoners) but are not strictly identical."
73,354,Roman slave,Romans,0.7752280388196959,0.5384615384615384,False,0.86,"The two referents are different: 'Roman slave' denotes the class of enslaved people within Roman society, while 'Romans' denotes the Roman people/citizen body and society as a whole. They are related (slaves are part of Roman society) but not identical entities."
73,354,Roman slave,proletarii,0.7446425385104868,0.47058823529411764,False,0.9,"These two refer to distinct social groups in Roman society. ""Roman slave"" denotes enslaved persons who lacked citizenship and could sometimes earn freedom; ""proletarii"" denotes the lowest class of free Roman citizens (the urban poor) whose contribution was childbearing. They are related (both low in social hierarchy) but not identical."
73,354,Roman slave,Romans,0.7285781783482296,0.6153846153846154,False,0.9,"The two entries refer to different groups: 'Romans' denotes the people/citizen body and social order of Rome, while 'Roman slave' denotes the class of enslaved individuals within Roman society. They are related (one is a subgroup defined by legal and social status) but not the same entity and should not be merged."
73,354,Roman slave,Romans,0.7128973842089518,0.5454545454545454,False,0.95,"Entity 1 denotes the social category 'Roman slaves' (the enslaved population within Roman society). Entity 2 denotes 'Romans' broadly — the people/citizen body of Rome, including citizens and the social order. These are related but distinct: slaves are a subpopulation within Roman society with different legal status from 'Romans' (citizens). They are not the same historical entity and should not be merged."
73,354,Roman slave,slaves,0.7085737823622218,0.36363636363636365,False,0.74,"Both refer to the same class of persons (slaves) but Entity 1 specifies the Roman context; Entity 2 is a generic description of slaves. They are not strictly identical unless Entity 2 is intended to mean Roman slaves. Because Entity 2 is generic and could refer to slaves in any society, they should not be merged as identical. However, if the corpus context indicates both are about Roman society, merging would be appropriate. Given only the provided descriptions, they are related but not strictly the same entity."
73,354,Roman slave,Romans,0.700078447391449,0.5833333333333333,False,0.86,"'Roman slave' denotes the social category of enslaved people in Roman society, a subset of the broader collective 'Romans' (the Roman people/citizenry). They are related but not identical: one describes a specific social status (slaves) while the other denotes the entire people/society/citizen body. Therefore they should not be merged."
73,354,Roman slave,Romans,0.6809342921335922,0.4545454545454546,False,0.86,"The two refer to different groups: 'Roman slave' denotes the subpopulation of slaves within Roman society, whereas 'Romans' denotes the people/citizen body of Rome as a whole. They are related (slaves were part of Roman society) but not identical entities, different social status and scope."
73,354,Roman slave,Roman Empire,0.6790110573099317,0.6363636363636364,False,0.86,"The two entities are different kinds: one denotes a social class (Roman slaves, people) while the other denotes the Roman state/political entity (Roman Empire). They are related but not identical, so they should not be merged."
73,354,Roman slave,Roman army,0.6665661590998524,0.5454545454545454,False,0.9,The first entity is a social class (slaves in Roman society) while the second is a military organization (the Roman army/legions). They are distinct types and refer to different historical entities though both relate to Rome. They should not be merged.
73,354,Roman slave,Roman ruling élite,0.6636945977075115,0.4444444444444444,False,0.9,The two entities refer to distinct social groups within Roman society: one describes slaves (a subordinate class who could sometimes earn wages or freedom) while the other describes the ruling elite (those who held office and governed). They are related but not the same entity.
74,354,Roman religion,Roman culture/civilization,0.6658194531973823,0.6111111111111112,False,0.92,"Roman religion is a specific aspect/practice within the broader category of Roman culture/civilization. The two are related (religion is part of Roman culture) but are not identical: one denotes the religious practices and institutions, the other denotes the whole civilization including social, artistic, institutional, and material aspects."
74,354,Roman religion,Roman culture/civilization,0.6542092004367116,0.5,False,0.91,"Roman religion is a component/aspect of Roman culture/civilization, not the same entity. One is a specific religious system and public practice; the other is the broad civilization encompassing religion, art, institutions, and material culture. They are related but not identical, so they should not be merged."
74,354,Roman religion,Romans,0.6522752905282488,0.5,False,0.89,"One is a cultural system/practice (Roman religion), the other is the people/social-political collective (Romans). They are related but not identical — religion is an aspect of Roman society, not the same entity as the Roman people. Therefore they should not be merged."
76,355,Greek mythology,Hellenization,0.7149179413672436,0.4,False,0.9,"Greek mythology is the body of myths, gods, and legends originating in ancient Greece. Hellenization is the historical process by which Greek culture (including language, institutions, and elements like religion and mythology) spread to other regions. They are related (Hellenization often involved transmission of Greek myths) but are distinct concepts: one is a cultural tradition, the other is a process of cultural diffusion. Therefore they should not be merged."
79,356,Roman pantheon,Graeco-Roman gods,0.7688404480112679,0.17647058823529416,True,0.85,Both names refer to the same overall set of classical deities: the Roman collection of gods which overlaps heavily with the Greek pantheon (often syncretized as Graeco-Roman gods). 'Graeco-Roman gods' emphasizes the combined Greek and Roman tradition but denotes the same classical pantheon concept as the 'Roman pantheon' rather than a distinct entity.
79,356,Roman (Graeco-Roman) pantheon,Roman religion,0.7049936866277837,0.5714285714285714,False,0.88,"The two entries refer to closely related but distinct concepts: one is the corpus of deities and myths (the Graeco-Roman or Roman pantheon), the other is the broader social and public practice of religion in Rome (Roman religion), which includes rituals, cult practice, and state religion beyond just the gods themselves. They are not strictly identical — the pantheon is a component of Roman religion. Therefore they should not be merged."
79,356,Roman (Graeco-Roman) pantheon,Roman culture/civilization,0.6645351962461268,0.5,False,0.9,"The first entity is the corpus of deities and religious beliefs (the pantheon), while the second is the broader culture/civilization of ancient Rome (society, institutions, monuments). They are related (religion is part of culture) but are distinct types and referents and should not be merged."
79,356,Roman (Graeco-Roman) pantheon,Roman culture/civilization,0.6501013478502675,0.5,False,0.86,"The two entities refer to distinct concepts: one is the corpus of gods and religious beliefs (the Graeco-Roman pantheon), the other is the broader culture/civilization of ancient Rome. They are related (religion is part of culture) but not identical, so they should not be merged."
80,356,Egyptian gods,Roman (Graeco-Roman) pantheon,0.7941262123188066,0.47058823529411764,False,0.82,"These are related but distinct cultural/religious groupings. ""Egyptian gods"" refers specifically to deities of ancient Egyptian religion whose cults sometimes spread into the Roman world. The ""Roman (Graeco-Roman) pantheon"" refers to the classical Greco-Roman deities and associated religious system. They are not the same single entity but separate pantheons that could interact and syncretize, so they should not be merged."
80,356,Egyptian gods,Roman (Graeco-Roman) pantheon,0.6860969248046479,0.1428571428571429,False,0.82,"These refer to different cultural pantheons. ""Egyptian gods"" denotes deities of ancient Egypt whose cults spread into the Roman world; ""Roman (Graeco-Roman) pantheon"" denotes the classical Roman/Greek deities and associated religious system. They are related by syncretism and cultural exchange but are not the same single entity, so they should not be merged."
82,357,73 BC,90 BC,0.7317507060332356,0.6,False,0.84,"These are two different years (73 BC and 90 BC). They are distinct temporal entities referring to different years and different events (slave revolt vs Social War), so they should not be merged."
82,357,73 BC,149 BC,0.7001015328535526,0.5,False,0.9,These are two different years (temporal entities). They refer to distinct calendar years with different historical events (73 BC: slave revolt; 149 BC: third Punic War start and court creation). They are not the same entity and should not be merged.
82,357,Hellenistic kingdoms,Seleucids,0.67953852679713,0.35,False,0.85,"The first entity refers generally to the Hellenistic kingdoms (plural)—the successor Hellenistic states after Alexander whose westernizing practices were resisted by Jews. The second entity names the Seleucids (the Seleucid Empire), which is one specific Hellenistic state and not identical to the entire class of Hellenistic kingdoms. They are related (the Seleucids are one of the Hellenistic kingdoms) but not the same entity, so they should not be merged."
84,359,frontiers,frontier provinces,0.7422235925776903,0.5,True,0.85,Both mentions describe the same concept: regions along the Roman frontier where legions/provincial forces were stationed. 'frontiers' (areas along which legions were distributed) and 'frontier provinces' (regions where the bulk of the legions were stationed) refer to the same set of border provinces/regions under Roman military disposition. They are not distinct entities but two phrasings of the same places.
84,359,ordinary legionary,Roman army,0.6662552224433989,0.6666666666666667,False,0.93,"The two entities are related but not identical. 'Ordinary legionary' refers to individual soldier rank/people serving in the Roman military, whereas 'Roman army' (or 'Roman legions') denotes the overall military organization. They are distinct types (people vs organization) and should not be merged."
