paragraph_idx,page,entity1_name,entity2_name,similarity,should_merge,confidence,reasoning
36,333,Romans,slaves,0.61817977466706,False,0.9,"The two entities refer to different social groups: 'Romans' denotes the citizen body of Rome (political community with sovereignty, values, and changing socioeconomic composition), while 'slaves' denotes people without property or families below other classes. They are related (slaves existed within Roman society) but are not the same entity."
36,333,Rome's allies,Latins,0.6159069550172869,False,0.95,"The two entities are related but not identical. ""Rome's allies"" refers broadly to various allied or satellite peoples who supported Rome militarily across time; it is a category that could include many different groups. ""Latins"" are a specific ethnic/linguistic people of central Italy (including early inhabitants of Rome and surrounding cities). While the Latins could be one of Rome’s allies at times, they are a distinct, identifiable people rather than the generic collective label ""Rome's allies."" Therefore they should not be merged."
36,333,Romans,Roman census,0.6133978316817028,False,0.9,"One entity is a collective group of people ('Romans' — the citizen body of Rome), while the other is a specific recurring administrative event ('Roman census') used to register and classify those citizens. They are related (the census concerns Romans) but are distinct entity types (people vs event) and not identical."
36,333,Italian peasant,slaves,0.6107911720247696,False,0.86,"'Italian peasant' refers to a class of rural free or smallholding agricultural workers in Italy (a social/economic class). 'slaves' refers to people without property or families below other classes — an enslaved status. These are distinct social categories (peasants vs slaves) and not identical entities, though both are collective people groups. They should not be merged."
36,333,Romans,Tribunes of the People,0.6102100079659821,False,0.91,"The first entity is the citizen body of Rome (the Romans) — a people/collective. The second is a specific magistracy/office within Roman institutions (Tribunes of the People), an organization/officer group elected by the people. They are related (tribunes represent/protect the Roman people) but are not the same entity."
36,333,Romans,Rome's allies,0.6038855758715576,False,0.95,"The two entities refer to distinct groups: 'Romans' denotes the citizen body of Rome (Roman citizens, a political community), while 'Rome's allies' denotes allied or satellite peoples subject to levies who were not the Roman citizen body. They are related (allies provided manpower) but are not the same entity."
36,333,Rome's allies,Roman Empire,0.6037988888942791,False,0.9,"The two entities refer to different kinds of collectives: one is the Roman state/empire, the other is the allied or satellite peoples who supplied manpower to Rome. They are related but not identical—the allies are distinct groups subordinate to or allied with Rome, not the Roman Empire itself."
36,333,Romans,Roman Republic,0.6020497189028114,False,0.93,"These refer to related but distinct concepts: one is the body of Roman citizens (the people) during the Republic, the other is the Roman Republic as the political/state system. They are not strictly identical — the citizens (Romans) are a social/political collective distinct from the state (Roman Republic)."
36,333,Italian peasant,Romans,0.6019449507523551,False,0.88,"The two entities refer to different collective groups. 'Italian peasant' describes a generic rural peasant figure in the early republic, impoverished over time — a socio-economic class/occupation. 'Romans' (Roman citizens/People) denotes the citizen body/political community of Rome, which included rural agricultural citizens but is a broader political-cultural category. They are related (many Roman citizens were rural/peasant) but not identical."
36,333,Romans,Roman Republic,0.6017983063396992,False,0.86,"Entity 1 refers to the citizen body (the people of Rome) as a socio-political group; Entity 2 refers to the Roman Republic as the state/political system. They are related but distinct: one is the population/people, the other is the state/institution. Not strictly identical, so should not be merged."
37,334,legions,Roman army,0.7535166717344371,False,0.9,"'Legions' are component units of the 'Roman army', not identical to the entire Roman armed forces. The Roman army is the overarching organization that is organized into legions (and other units). These are related but distinct entities (one is a subunit type, the other is the whole military institution)."
37,334,legions,Roman army,0.7404747964608888,False,0.84,"'Legions' are component military units within the broader 'Roman army'. They are not identical: one is a specific type of unit/formation, the other is the entire armed forces that includes legions plus other elements and institutions. The descriptions and attributes show a part-whole relationship rather than co-reference, so they should not be merged."
37,334,legions,Rome's allies,0.6870044869026574,False,0.9,"The first entity ('legions') denotes Roman military units (the Roman legions). The second entity ('Rome's allies') denotes allied/satellite peoples who supplied manpower to Rome. These are distinct: one is an organization/unit within the Roman military, the other is external groups of people allied to Rome. They are related (legions sometimes included allied levies historically) but not identical."
37,334,legions,Rome's allies,0.6279981355675746,False,0.91,"The two entities refer to distinct groups: 'legions' are specific Roman military units/organizations, while 'Rome's allies' are separate allied peoples who provided manpower. They are related (allies supplied troops to the legions) but are not the same entity."
37,334,legions,Roman Republic,0.6250767786465901,False,0.95,"The two entities refer to different things: 'legions' are military units/organizations within the Roman army, whereas 'Roman Republic' is the state/political entity that governed Rome. They are related (legions associated with the Roman Republic) but not identical."
37,334,legions,Romans,0.6244822987339314,False,0.84,"'legions' refers to military units of the Roman army (an organization/unit type). 'Romans' refers to the citizen body/people of Rome (a population/political community). These are related but distinct: legions are military units composed largely of Romans (and later non-Romans) and serve the Roman state, but they are not the same entity as the Roman people. Therefore they should not be merged."
37,334,legions,Roman ruling élite,0.6058328307957441,False,0.95,The first entity refers to the Roman legions — military units of the Roman army. The second refers to the Roman ruling elite — the political/social elite who governed Rome. These are distinct types (military units vs. a governing social class) and not identical; they are related but not the same entity and should not be merged.
37,334,legions,Rome's allies,0.6036162971989693,False,0.9,"The two entities refer to different concepts: 'legions' are Roman military units (organizations), while 'Rome's allies' are external allied peoples/groups who provided manpower. They are related (allies supplied troops to legions) but are not identical."
37,334,legions,Roman Senate,0.6027885084361606,False,0.9,'legions' are military units of the Roman army; 'Roman Senate' is the political governing body. They are distinct types of organizations with different roles and attributes and do not refer to the same entity.
38,335,senatorial power,Roman Senate,0.8279516852344868,False,0.9,"Entity 1 refers to the power or authority held by the Senate (an abstract concept: 'senatorial power'). Entity 2 is the Roman Senate as an organization/institution. They are related but not strictly identical: one is an institution, the other is the power exercised by that institution. Therefore they should not be merged."
38,335,senatorial power,Roman army,0.7021385785769184,False,0.9,"The two entities refer to different aspects of Roman state: one is the political authority held by the Senate ('senatorial power'), the other is the Roman armed forces ('Roman army' / 'Roman military power'). They are related (the Senate exercised political power and could influence military matters), but they are distinct organizations/collective concepts—one political, one military—so they should not be merged."
38,335,senatorial power,Roman ruling élite,0.680924231403679,False,0.85,"The two mentions refer to related but distinct concepts. ""senatorial power"" denotes the authority or power held by the Roman Senate (an institutional/political power), whereas ""Roman ruling élite"" denotes the social/political group of elites who ruled Rome and whose cohesion and competence derived in part from constitutional arrangements including senatorial authority. One is an abstract institutional power; the other is a collective social group that exercised or benefitted from such power. They are not strictly the same entity and should not be merged."
38,335,senatorial power,quaestors,0.6664725005784538,False,0.91,"These are related but not identical. 'Senatorial power' refers to the authority/exercise of power by the Roman Senate as a body (a concept/collective power), while 'quaestors' are a distinct office — a group of elected officials who became members of the Senate. The quaestors contribute to the membership and functioning of senatorial power but are not the same entity as the abstract power of the Senate or the Senate as an institution."
38,335,senatorial power,Roman provinces,0.6544287108898662,False,0.85,"These refer to different concepts: one is the authority held by the Roman Senate (a form of political power/office), the other is the territorial administrative units of Rome (provinces). They are related (senatorial power could affect provinces) but are not the same entity type or identical entity."
38,335,senatorial power,magistrates,0.64944395590069,False,0.91,"These refer to different concepts: 'senatorial power' is the authority held by the Senate as an institution, while 'magistrates' are the elected/appointed officials who exercised executive and judicial powers. Although related (magistrates' powers could be checked or restricted by the Senate or by the plebs), they are distinct entities (one is a collective institutional power/authority, the other a collective of office-holders)."
38,335,senatorial power,Tribunes of the People,0.6445903166501005,False,0.9,"These refer to different concepts: 'senatorial power' denotes the authority or influence of the Roman Senate as a collective political force, while 'Tribunes of the People' (tribunes) are a specific magistracy/office with defined powers and composition. They are related (tribunes could act as a counterbalance to senatorial power) but are not the same entity."
38,335,senatorial power,Romans,0.6420477215916788,False,0.9,"These refer to different concepts: one is the power/authority exercised by the Roman Senate (an institutional/political power), the other is the Roman citizen body/people. They are related (Senate's power pertains to Romans) but not identical entities."
38,335,senatorial power,Romans,0.6325064251498672,False,0.86,"These are different concepts: one is an abstract political power or institution (the authority held by the Senate), the other is the Roman citizen body/people. They are related (senatorial power acted upon or represented segments of Roman society), but they are not the same entity."
38,335,senatorial power,Roman army,0.6285052599792723,False,0.8,"These refer to different concepts: 'senatorial power' is the political authority held by the Roman Senate, a political/institutional power center; 'Roman army' (Roman military power) is the armed forces. They are related (Senate exercised political control over the army at times, and army was an instrument of Roman power) but are distinct organizations/concepts (political authority vs military institution). Therefore they should not be merged."
38,335,senatorial power,Roman Republic,0.622531690277781,False,0.91,"These refer to different things: one is the abstract power held by the Senate (an institutional attribute or aspect), the other is the Roman Republic as the state. They are related (senatorial power is a feature of Roman Republic government) but not identical entities, so they should not be merged."
38,335,senatorial power,plebeian assembly,0.6218624131791456,False,0.9,"These refer to different institutions/functions in Roman government. 'Senatorial power' denotes authority held by the Senate, a body of elite magistrates; the 'plebeian assembly' (concilium plebis / plebeian council) is a distinct popular assembly whose decisions (after 287 BC) had binding legal force. They are related (both parts of Roman constitutional structure) but are not the same organization or entity."
38,335,senatorial power,Roman Republic,0.6136547944237549,False,0.9,"'senatorial power' refers to the power held by the Senate (an aspect or attribute of Roman political structure). 'Roman Republic' is the state/political entity in which senatorial power operated. They are related but not identical: one is a specific power/institutional authority, the other is the state. Therefore they should not be merged."
38,335,senatorial power,praetors,0.6058727825733992,False,0.86,"The two entities refer to different concepts: 'senatorial power' is the authority or influence exercised by the Roman Senate (an institutional/political power), whereas 'praetors' are a specific elected magistracy/office within the Roman political system. They are related (praetors operated within the senatorial/magisterial framework and were often members of the senatorial order), but they are not the same entity and should not be merged."
39,336,barbarian invaders,Gauls,0.7816889029294045,False,0.7,"The two mentions are related but not strictly identical. ""Barbarian invaders"" is a generic descriptor for various non-Roman peoples threatening Roman rule in Gaul; it is not a specific ethnonym. ""Gauls"" are a particular group of Celtic peoples from that region who made incursions into Roman territory. Because one is a generic label and the other a specific people, they should not be merged."
39,336,90 BC,149 BC,0.7567676050090708,False,0.95,These are two distinct years (temporal entities). They refer to different calendar years and distinct historical events (Social War vs Third Punic War / special court). They are not the same entity and should not be merged.
39,336,90 BC,509 BC,0.6449169077680028,False,0.91,"These are two distinct years (90 BC and 509 BC). They are different temporal entities referring to different dates and events (Social War vs expulsion of Rome's last king), so they should not be merged."
39,336,barbarian invaders,Carthaginian,0.617996052293342,False,0.9,"The two mentions refer to different groups. 'Barbarian invaders' in the north threatening Roman rule in Gaul refers generically to northern non-Roman peoples (e.g., Germanic tribes). 'Carthaginian' refers to people from Carthage, an entirely different population and polity in North Africa/Mediterranean. These are distinct historical groups and not the same entity."
39,336,civil war,second Punic War,0.6167880152988098,False,0.86,"These refer to different historical events. The first is a civil war between Marius and Sulla (a Roman internal conflict in the late 2nd/early 1st century BCE). The second is the Second Punic War, a separate major interstate war between Rome and Carthage (218–201 BCE). They are distinct events, not alternate names for the same event."
39,336,Roman businessmen,Kings of Rome,0.6158827535550497,False,0.95,The two entities refer to different classes: one is a group of Roman businessmen (victims in 112 BC) while the other is the institutional office/collective 'Kings of Rome' (early monarchs). They are neither identical nor alternate names of the same entity.
40,336,Mediterranean,western Mediterranean,0.6407951979147516,False,0.86,"The two mentions refer to related but distinct concepts. ""Mediterranean"" (sea) is the body of water, while ""western Mediterranean"" is a regional part of that sea/region; they are not strictly identical. One is the sea generally (where Pompey eliminated piracy); the other is a specific subregion contested by Rome and Carthage. Therefore they should not be merged."
40,336,Mediterranean,Black Sea,0.6366604130842789,False,0.79,The Mediterranean and the Black Sea are distinct seas/places. They are related geographically and historically (both in Roman history) but are not the same entity.
40,336,Mediterranean,Roman Mediterranean,0.6246390025992596,False,0.93,"One entity is the physical sea (Mediterranean) while the other is a regional/political concept — the Roman-controlled Mediterranean (the ‘Roman Mediterranean’) created by Rome's institutions. They are related but not identical: one is a geographic body of water, the other is a historical/political region shaped by Roman power. Therefore they should not be merged."
42,337,River Rubicon,River Tiber,0.6399395006415134,False,0.86,The River Rubicon and the River Tiber are distinct rivers in Italy with different historical roles and locations (Rubicon was Caesar's boundary he crossed in 49 BC; the Tiber runs through Rome and had Etruscan settlements on its south bank). They are related geographically but are not the same entity.
43,338,Rubicon,River Rubicon,0.9110604194849612,True,0.9,Both entries refer to the same geographical feature — the River Rubicon — described as the river Caesar crossed (noting slightly different dates). The names are variant phrasings of the same river and descriptions are consistent (boundary of Caesar's province; crossed by Caesar).
43,338,Adriatic,Mediterranean,0.7876545683954529,False,0.98,"The Adriatic and the Mediterranean are distinct bodies of water: the Adriatic is the northern arm/part of the Mediterranean Sea, not identical to the whole Mediterranean. The descriptions refer to different geographic scopes and are not the same entity."
43,338,Pompey’s sons,Pompey,0.6674323135908341,False,0.72,"Pompey’s sons refers to multiple individuals (collective people) who are the offspring of Pompey the person. Entity 2 is the individual Pompey (the general). They are related but not the same single historical entity, so they should not be merged."
43,338,Adriatic,Black Sea,0.6412456292815129,False,0.85,"Adriatic and Black Sea are two distinct seas in different locations (Adriatic between Italy and the Balkans; Black Sea bordering Pontus). Descriptions refer to different historical contexts and geography, so they are not the same entity."
45,340,Parthians,barbarian invaders,0.643120773713152,False,0.9,"The Parthians were an eastern Iranian people/empire (Parthian Empire) and not the generic 'barbarian invaders' threatening Roman rule in northern Gaul. The latter refers to various Germanic or other northern tribal groups; it is a descriptive, generic phrase, not a specific name for the Parthians. These refer to different groups and contexts, so they should not be merged."
45,340,Parthians,Gauls,0.6081096446275155,False,0.88,The Parthians and the Gauls are distinct peoples from different regions and historical contexts. Parthians were an eastern Iranian people (Parthian Empire) who were potential opponents of Roman campaigns in the east; Gauls were Celtic peoples of western/northern Europe who raided Roman territory in earlier centuries. They are not the same entity.
45,340,Parthians,Carthaginian,0.6018203103878015,False,0.9,"The Parthians and the Carthaginians (Carthaginian) are distinct historical peoples from different regions and periods: the Parthians were an Iranian people/empire in eastern Iran who clashed with Rome in the 1st century BC and later, while the Carthaginians were a North African (Punic) people centered on Carthage who fought the Romans in the Punic Wars. The descriptions given (Parthians as the eastern people Caesar planned to campaign against; Carthaginian as tenacious people overcome by the Roman army) clearly refer to different groups."
46,340,the Rubicon,Rubicon,0.8988239975165149,True,0.9,Both entries refer to the same geographic feature: the small river crossed by Julius Caesar that formed the boundary of his province and whose crossing in 49 BC precipitated civil war. The names differ only in capitalization and presence of an alias; descriptions are complementary and describe the same historical event and river.
47,340,Octavian,Julius Caesar,0.671405103421699,False,0.9,"Octavian (also called Caesar Augustus) is the same individual as Augustus, who is the adopted heir and successor of Julius Caesar. Julius Caesar is a distinct person (the great-uncle and adoptive father figure to Octavian) with different life events and roles. They are related but not identical."
47,340,Praetorian Guard,Roman army,0.6478519884196868,False,0.86,"The Praetorian Guard is a specific elite unit permanently stationed in Rome as the emperor's bodyguard and imperial police, whereas the Roman army (Roman military power) refers broadly to all Roman armed forces (legions, auxiliaries, conscription system). The Praetorian Guard is a subordinate, distinct part of the broader Roman army, not identical to it."
47,340,Praetorian Guard,Roman army,0.6351007217642753,False,0.9,"The Praetorian Guard is the imperial bodyguard and a specific permanent military unit stationed in Rome under Octavian/Augustus, whereas the Roman army refers to the entire armed forces of Rome (legions, auxilia, etc.). They are related (the Guard is part of Roman military forces) but are not identical organizations."
47,340,Praetorian Guard,legions,0.6148051450317793,False,0.85,"The Praetorian Guard were a specific elite unit permanently stationed in Rome as the emperor's/Octavian's bodyguard, distinct from the Roman legions, which were the main field army units of the Roman Republic/Empire. They are related (both are Roman military organizations) but are not the same entity."
47,340,Praetorian Guard,Rome's allies,0.6066628414281541,False,0.9,"The two entities refer to distinct groups: the Praetorian Guard was a specific, permanent elite military unit stationed in Rome under Octavian (an organized imperial body), whereas ""Rome's allies"" (satellites/allies) denotes the wide, heterogeneous collection of allied and subject peoples who provided manpower to Rome. They differ in scope, function, composition, and organizational identity, so they are not the same entity."
48,341,Ptolemies,Carthage,0.6481997153316633,False,0.92,"The Ptolemies were the Macedonian Greek dynasty that ruled Egypt after Alexander; Carthage was an independent Phoenician city-state in North Africa. They are distinct political entities with different geography, origins, and histories, so they should not be merged."
48,341,Ptolemies,Pergamon,0.6359257509983904,False,0.9,"The Ptolemies were the Hellenistic dynasty ruling Egypt established after Alexander the Great; Pergamon was an independent Hellenistic kingdom in Anatolia that was bequeathed to Rome in 133 BC. They are distinct political entities and dynasties/kingdoms, not alternate names for the same entity."
48,341,Ptolemies,Roman provinces,0.6327781321439965,False,0.76,"'Ptolemies' refers to the Macedonian Greek dynasty that ruled Egypt (the Ptolemaic Kingdom). 'Roman provinces' refers to the administrative territorial units of Rome/Empire. These are different kinds of entities (a ruling dynasty/kingdom vs an administrative territorial system), not the same historical entity. They are related historically (some Ptolemaic territories became Roman provinces) but not identical."
48,341,Ptolemies,Pontus,0.6246160734056903,False,0.93,"The Ptolemies (the Hellenistic dynasty ruling Egypt) and Pontus (a distinct Hellenistic kingdom on the southern coast of the Black Sea, ruled by Mithridates VI) are different political entities. They are related historically as neighboring/contending Hellenistic states but are not the same entity."
48,341,Ptolemies,Macedon,0.620596112074995,False,0.9,"'Ptolemies' refers to the Hellenistic dynasty/kingdom based in Egypt founded after Alexander, while 'Macedon' (Macedonia) is the separate Greek kingdom/region ruled by the Argead and later Antigonid dynasties. They are distinct political entities though both Hellenistic-era Greek states; not identical."
48,341,Actium,Adriatic,0.6198754492670827,False,0.98,"Actium is a city/place while the Adriatic is a sea. They are different types of geographical entities and refer to distinct locations (the Battle/port of Actium is on the coast of the Ionian/Adriatic region, but that makes them related, not identical). Therefore they should not be merged."
48,341,Actium,Capua,0.618341402212755,False,0.98,"Actium and Capua are distinct ancient places: Actium is a promontory/sea battle site in western Greece (famous for the Battle of Actium), while Capua is a city in Italy that rebelled against Rome in the Second Punic War and was punished. They are not the same entity."
48,341,Actium,Athens,0.613698637607119,False,0.91,"Actium and Athens are distinct historical cities/places: Actium is a promontory/site of the naval Battle of Actium in western Greece, while Athens is the major Greek city-state that appealed for help against Macedon and the Seleucids. They are different geographic and political entities and should not be merged."
48,341,Actium,Rome,0.6120730476799018,False,0.87,"Actium is a specific place (a promontory/sea battle site in western Greece) distinct from Rome, the city on the Tiber and political center of the Roman state. They are different geographical and historical entities and should not be merged."
48,341,Ptolemies,Seleucids,0.6096086336967745,False,0.9,"The Ptolemies and the Seleucids are distinct Hellenistic dynasties/states that ruled different territories (Ptolemies in Egypt, Seleucids in the Near East). They are related contemporaneously and sometimes opposed to the same rivals, but they are not the same entity."
48,341,Ptolemies,Hittite empire,0.603682780458641,False,0.9,"The Ptolemies (Ptolemaic kingdom/dynasty in Egypt) and the Hittite Empire are entirely distinct historical states separated by time, location, and cultural-political identity. They are not alternate names for the same entity nor directly the same organization/state, so they should not be merged."
48,341,Ptolemies,Carthage,0.6015748906452847,False,0.9,"Ptolemies (the Hellenistic dynasty ruling Egypt) and Carthage (a Phoenician city-state in North Africa) are distinct historical states/collective entities with different origins, territories, rulers, and histories. They are related in the broader Mediterranean context but are not the same entity."
50,342,great-uncle,Octavian,0.6720161067212231,False,0.83,"Entity 1 describes 'Augustus's great-uncle who had been pontifex maximus.' That refers to a relative of Augustus (Octavian). Entity 2 is Octavian/Augustus himself. These are different people (a great-uncle versus Octavian). They are related but not identical, so they should not be merged."
50,342,great-uncle,Tiberius Gracchus,0.6033278214142854,False,0.91,"Entity 1 is described only as 'Augustus's great-uncle who had been pontifex maximus.' That refers to a relative of Augustus (Octavian). Entity 2 is Tiberius Gracchus, a consul and elder brother of the Gracchi who was involved in persuading the plebs to unseat a tribune. These are clearly different historical persons from different families and roles: Augustus's great-uncle (likely from the Julius family, e.g., Gaius Julius Caesar's relatives) is not the same as Tiberius Gracchus (a member of the Gracchus brothers of the Sempronia gens). Their descriptions, roles, and family connections do not match, so they should not be merged."
51,342,Augustan benevolent despotism,Pax Romana,0.604058539499481,False,0.82,"Augustan benevolent despotism refers to the style and government reforms of Augustus' regime (regularized administration, army, moral revival) while Pax Romana denotes the broader period of relative peace maintained by Roman administration. They are closely related—Augustan rule helped create the Pax Romana—but they are not strictly identical: one names a governing style/administrative system specific to Augustus, the other names a longer-era condition of peace across the empire."
52,343,Tiberius,Octavian,0.6821713154333567,False,0.86,"Tiberius was the adopted stepson and immediate successor of Augustus (Octavian). Octavian/Augustus and Tiberius are distinct historical persons: Octavian is Augustus, his predecessor; Tiberius is his adopted son and successor. They should not be merged."
52,343,Tiberius,Tiberius Gracchus,0.6622634223830156,False,0.9,"These are different historical persons. 'Tiberius' as Augustus's adopted stepson and successor refers to the Roman emperor Tiberius (Tiberius Claudius Nero Augustus), while 'Tiberius Gracchus' is a different earlier Roman politician (a Gracchi brother, consul, tribune-era figure). Names are similar but refer to distinct individuals and time periods. No merge."
52,343,Tiberius,great-uncle,0.6021069026914568,False,0.92,"The two descriptions refer to different persons. 'Tiberius' was Augustus's adopted stepson and immediate successor (the Roman emperor Tiberius). 'great-uncle' described as Augustus's great-uncle and pontifex maximus refers to a different individual (likely Gaius Julius or another elder relative who held the pontifex maximus), not Tiberius. They are related by family but are distinct people."
53,343,Year of the Four Emperors,90 BC,0.6217639704342176,False,0.86,"The two entities refer to distinct things: one is a named event (Year of the Four Emperors, AD 69) and the other is a specific calendar year (90 BC) associated with the Social War. They are different in type, time, and content, so they should not be merged."
53,343,Year of the Four Emperors,Social War,0.6007464626143665,False,0.95,These are two distinct historical events occurring in different years with different causes and participants. The Year of the Four Emperors (AD 69) was a civil war over imperial succession; the Social War (90 BC) was a rebellion of Rome's Italian allies (socii) against Roman rule. They are not the same event.
54,344,Illyrian army,Roman army,0.6465801972398721,False,0.79,"The 'Illyrian army' refers to a specific army from Illyria that prevailed in a particular year (AD 192). The 'Roman army' is the broad, longstanding armed forces of Rome. These are distinct organizations: one is an Illyrian force, the other is Rome's military. They are related (both are armies, may have clashed) but not the same entity."
54,344,Trajan,Tiberius,0.6387185614107636,False,0.86,"Trajan and Tiberius are different Roman emperors from different periods. Trajan was one of the 'Five Good Emperors' (first of the adopted emperors in the Nerva-Antonine dynasty) in the early 2nd century CE; Tiberius was the immediate successor and stepson of Augustus in the early 1st century CE. They are distinct historical persons, not the same entity."
54,344,Illyrian army,legions,0.6355126841319142,False,0.9,"'Illyrian army' denotes a specific army (Illyrian) that prevailed in the year after AD 192 — a distinct, regional/ethnic force. 'legions' denotes Roman legions, the standard military units of the Roman army across centuries and associated with the Roman Republic. These are different organizations: an Illyrian army is not identical to Roman legions. They are related as military forces but not the same entity, so they should not be merged."
54,344,Hadrian,Octavian,0.6308680919827444,False,0.9,Hadrian and Octavian (Augustus) are different Roman emperors from different periods. Octavian (Augustus) was the first emperor following the Republic's end in 27 BC; Hadrian was a later emperor (one of the 'five good emperors') and not the same person. No aliases or attributes indicate they are the same individual.
54,344,Nerva,Nero,0.6280110404821833,False,0.95,"Nerva and Nero are distinct historical persons: Nerva succeeded Domitian as emperor in AD 96 and was an elderly senator; Nero was a Julio-Claudian emperor who died in AD 68. Their names, dates, roles, and historical contexts differ, so they should not be merged."
54,344,Trajan,Octavian,0.6239957813237778,False,0.9,"Trajan and Octavian (Augustus) are different Roman emperors from different periods. Trajan was a 2nd-century AD emperor (one of the 'Five Good Emperors' / adopted emperors) while Octavian (Augustus) was the founder of the Roman Principate in the late 1st century BC. They are distinct historical persons with different roles and attributes, so they should not be merged."
54,344,Illyrian army,Roman army,0.6181621267141466,False,0.65,"The Illyrian army is a distinct, regional force associated with Illyria and a specific event (prevailed the year after AD 192). The Roman army refers to the broader armed forces of Rome across periods. They are related (both military) but not the same organization or entity."
54,344,Hadrian,Tiberius,0.6175469564601066,False,0.93,Hadrian and Tiberius are two different Roman emperors from different periods. Hadrian was one of the 'Five Good Emperors' (second of the four adopted emperors in some counts) in the 2nd century AD; Tiberius was the immediate successor of Augustus in the early 1st century AD. They are distinct historical persons and should not be merged.
55,344,Eight legions,legions,0.7956894903375696,False,0.69,"Both refer to Roman legions as an organizational concept. Entity 1 names a specific group ""Eight legions"" stationed on the Rhine frontier, which could be a particular deployment or contingent, while Entity 2 describes legions in general across the Roman Republic. The first is a specific subset/deployment of the general unit type, not strictly identical to the general concept. They are related (one is an instance/group of the other) but not the same single entity."
55,344,Three legions,legions,0.7236719406675916,False,0.86,Entity 1 refers to a specific incident: three Roman legions destroyed by Teutonic tribes in AD 9 (the Varian disaster in the Teutoburg Forest). Entity 2 is a general description of Roman legions as military units across centuries under the Republic. These are not strictly identical: one is a particular contingent/event (three legions lost) while the other is the general institution. They are related but distinct and should not be merged.
55,344,Eight legions,Roman army,0.695701453250217,False,0.9,"The 'Eight legions' refers to specific Roman legions stationed on the Rhine frontier, while 'Roman army' denotes the entire armed forces of Rome (the institution that includes legions). They are related (the former are components of the latter) but not identical: one is a particular grouping of legions, the other is the overarching military organization."
55,344,Channel,Gaul,0.6906879535031638,False,0.9,"Channel (a sea frontier) and Gaul (a region) are different geographic entities: one is a body of water (the Channel) used as a frontier, the other is the land region of Gaul. They are related but not identical, so they should not be merged."
55,344,Eight legions,Roman army,0.651938919284485,False,0.9,"Entity 1 ('Eight legions') refers to a specific grouping of Roman legions stationed on the Rhine frontier, while Entity 2 ('Roman army') denotes the entire Roman armed forces as an institution. These are related (the eight legions are a part/instantiation of the Roman army) but not strictly identical; one is a particular subset/deployment of the broader organization."
55,344,Eight legions,Rome's allies,0.6518828067909097,False,0.85,"The two entities refer to different kinds of groups. ""Eight legions"" denotes specific Roman military units (legions) stationed on the Rhine frontier — an organized Roman military formation. ""Rome's allies"" or ""satellites, allies"" denotes allied or subject peoples who provided manpower and levies to Rome — distinct communities rather than Roman legions. They are related (allies supplied troops) but are not the same entity and should not be merged."
55,344,Germany,Europe,0.6441280565081389,False,0.9,Germany (a region in central/northern Europe) and Europe (the continent) are distinct geographical entities: one is a subregion of the other. Descriptions indicate related but not identical referents (Germany pressed by Caesar/Augustus vs. Europe embraced/cradled by Rome). They should not be merged.
55,344,Britain,Gaul,0.6265109205796118,False,0.9,Britain and Gaul are distinct geographic regions: Gaul corresponds to roughly modern France/Belgium and was the region Caesar conquered; Britain is the island (or region across the Channel) where Caesar undertook reconnaissances. They are related in the context of Caesar's campaigns but are not the same entity.
55,344,Eight legions,Rome's allies,0.6227012266855914,False,0.9,"These two refer to different kinds of groups. ""Eight legions"" denotes specific Roman military units stationed on the Rhine frontier (an organizational military formation). ""Rome's allies"" or ""satellites, allies"" denotes subject/ally peoples who provided manpower — distinct groups of non-Roman communities. They are related (allies supplied troops to the Roman army and could be levied alongside legions) but are not the same entity."
55,344,Germany,Africa,0.6223853327554848,False,0.8,"Germany and Africa are distinct geographic regions; descriptions refer to different places (Germany in central Europe, Africa in North Africa where Romans campaigned). They are not the same entity and should not be merged."
55,344,Germany,Gaul,0.6174901124655883,False,0.89,"'Germany' (as given) refers broadly to a region pressed into by Caesar and Augustus, while 'Gaul' is the region Julius Caesar conquered (northern France/Belgium) with the Rhine and Channel as frontiers. These are distinct historical regions: Gaul corresponds to much of modern France/Belgium, while 'Germany' refers to territories east of the Rhine. Although related geographically and in Roman military context, they are not the same entity."
55,344,Germany,Transalpine Gaul,0.6167783816890355,False,0.88,"Transalpine Gaul (southern France), a Roman province established 121 BC, is a distinct geographical and political region from Germany. ""Germany"" here refers to the region into which Caesar and Augustus pressed (roughly areas east of the Rhine inhabited by Germanic tribes). They are related (neighboring regions, sites of Roman campaigns) but not the same entity, so they should not be merged."
55,344,Channel,Transalpine Gaul,0.6163813854464545,False,0.86,"The two entities are different kinds of places: one is a body of water (the Channel) described as a frontier left by Caesar, the other is a land region/province (Transalpine Gaul / southern France) established as a Roman province in 121 BC. They are related geographically (the Channel borders Gaul) but are not the same entity."
55,344,Germany,Roman Mediterranean,0.6122695465804672,False,0.95,These are distinct geographical regions: 'Germany' (a region across the Rhine pressed by Caesar/Augustus) is not the same as the 'Roman Mediterranean' (the Mediterranean region under Roman institutions). They are related historically but not identical.
55,344,Eight legions,Roman provinces,0.610707314307676,False,0.87,"The two entities refer to different kinds of things. ""Eight legions"" denotes a specific grouping of Roman military units (legions) stationed on the Rhine frontier — an organizational/military formation. ""Roman provinces"" denotes administrative territorial units of the Roman state/Empire — a regional/administrative concept. They are related (legions were stationed in provinces) but are not identical."
55,344,Rhine,Gaul,0.6098086164790216,False,0.96,"Rhine is a river; Gaul is a region. They are related (the Rhine formed part of Gaul's frontier) but are distinct types and distinct geographic entities, not the same entity."
